ResourceID,AdminArea,AdminAreaType,Timestamp,ID
MLO100311,Tower Hamlets,Borough,00 00 00 00 00 13 20 C3 ,5961
MLO100312,River Thames,Borough,00 00 00 00 00 13 38 05 ,11891
MLO100312,Tower Hamlets,Borough,00 00 00 00 00 13 38 06 ,11892
MLO100313,River Thames,Borough,00 00 00 00 00 13 4F 0D ,17764
MLO100313,Tower Hamlets,Borough,00 00 00 00 00 13 4F 0E ,17765
MLO100314,River Thames,Borough,00 00 00 00 00 13 66 27 ,23655
MLO100314,Tower Hamlets,Borough,00 00 00 00 00 13 66 28 ,23656
MLO100315,River Thames,Borough,00 00 00 00 00 13 7D 57 ,29568
MLO100315,Tower Hamlets,Borough,00 00 00 00 00 13 7D 58 ,29569
MLO100316,River Thames,Borough,00 00 00 00 00 13 94 43 ,35413
MLO100316,Tower Hamlets,Borough,00 00 00 00 00 13 94 44 ,35414
MLO100317,River Thames,Borough,00 00 00 00 00 13 AB 56 ,41297
MLO100317,Tower Hamlets,Borough,00 00 00 00 00 13 AB 57 ,41298
MLO100318,River Thames,Borough,00 00 00 00 00 13 C2 72 ,47190
MLO100318,Tower Hamlets,Borough,00 00 00 00 00 13 C2 73 ,47191
MLO100319,River Thames,Borough,00 00 00 00 00 13 D9 91 ,53086
MLO100319,Tower Hamlets,Borough,00 00 00 00 00 13 D9 92 ,53087
MLO10032,River Thames,Borough,00 00 00 00 00 13 38 07 ,11893
MLO10032,Wandsworth,Borough,00 00 00 00 00 13 38 08 ,11894
MLO100320,River Thames,Borough,00 00 00 00 00 13 09 8F ,44
MLO100320,Tower Hamlets,Borough,00 00 00 00 00 13 09 90 ,45
MLO100321,River Thames,Borough,00 00 00 00 00 13 20 C4 ,5962
MLO100321,Tower Hamlets,Borough,00 00 00 00 00 13 20 C5 ,5963
MLO100322,River Thames,Borough,00 00 00 00 00 13 38 09 ,11895
MLO100322,Tower Hamlets,Borough,00 00 00 00 00 13 38 0A ,11896
MLO100323,River Thames,Borough,00 00 00 00 00 13 4F 0F ,17766
MLO100323,Tower Hamlets,Borough,00 00 00 00 00 13 4F 10 ,17767
MLO100324,Richmond upon Thames,Borough,00 00 00 00 00 13 66 29 ,23657
MLO100324,River Thames,Borough,00 00 00 00 00 13 66 2A ,23658
MLO100325,Hammersmith and Fulham,Borough,00 00 00 00 00 13 7D 59 ,29570
MLO100325,River Thames,Borough,00 00 00 00 00 13 7D 5A ,29571
MLO100326,River Thames,Borough,00 00 00 00 00 13 94 45 ,35415
MLO100326,Tower Hamlets,Borough,00 00 00 00 00 13 94 46 ,35416
MLO100327,River Thames,Borough,00 00 00 00 00 13 AB 58 ,41299
MLO100327,Tower Hamlets,Borough,00 00 00 00 00 13 AB 59 ,41300
MLO100328,River Thames,Borough,00 00 00 00 00 13 C2 74 ,47192
MLO100328,Tower Hamlets,Borough,00 00 00 00 00 13 C2 75 ,47193
MLO100329,Richmond upon Thames,Borough,00 00 00 00 00 13 D9 93 ,53088
MLO10033,River Thames,Borough,00 00 00 00 00 13 4F 11 ,17768
MLO10033,Wandsworth,Borough,00 00 00 00 00 13 4F 12 ,17769
MLO100330,River Thames,Borough,00 00 00 00 00 13 09 91 ,46
MLO100330,Tower Hamlets,Borough,00 00 00 00 00 13 09 92 ,47
MLO100331,River Thames,Borough,00 00 00 00 00 13 20 C6 ,5964
MLO100331,Tower Hamlets,Borough,00 00 00 00 00 13 20 C7 ,5965
MLO100332,River Thames,Borough,00 00 00 00 00 13 38 0B ,11897
MLO100332,Tower Hamlets,Borough,00 00 00 00 00 13 38 0C ,11898
MLO100333,Kensington and Chelsea,Borough,00 00 00 00 00 13 4F 13 ,17770
MLO100333,River Thames,Borough,00 00 00 00 00 13 4F 14 ,17771
MLO100334,River Thames,Borough,00 00 00 00 00 13 66 2B ,23659
MLO100334,Tower Hamlets,Borough,00 00 00 00 00 13 66 2C ,23660
MLO100335,River Thames,Borough,00 00 00 00 00 13 7D 5B ,29572
MLO100335,Tower Hamlets,Borough,00 00 00 00 00 13 7D 5C ,29573
MLO100336,River Thames,Borough,00 00 00 00 00 13 94 47 ,35417
MLO100336,Tower Hamlets,Borough,00 00 00 00 00 13 94 48 ,35418
MLO100337,River Thames,Borough,00 00 00 00 00 13 AB 5A ,41301
MLO100337,Tower Hamlets,Borough,00 00 00 00 00 13 AB 5B ,41302
MLO100338,River Thames,Borough,00 00 00 00 00 13 C2 76 ,47194
MLO100338,Tower Hamlets,Borough,00 00 00 00 00 13 C2 77 ,47195
MLO100339,River Thames,Borough,00 00 00 00 00 13 D9 94 ,53089
MLO100339,Tower Hamlets,Borough,00 00 00 00 00 13 D9 95 ,53090
MLO10034,River Thames,Borough,00 00 00 00 00 13 66 2D ,23661
MLO10034,Wandsworth,Borough,00 00 00 00 00 13 66 2E ,23662
MLO100340,River Thames,Borough,00 00 00 00 00 13 09 93 ,48
MLO100340,Tower Hamlets,Borough,00 00 00 00 00 13 09 94 ,49
MLO100341,River Thames,Borough,00 00 00 00 00 13 20 C8 ,5966
MLO100341,Tower Hamlets,Borough,00 00 00 00 00 13 20 C9 ,5967
MLO100342,River Thames,Borough,00 00 00 00 00 13 38 0D ,11899
MLO100342,Tower Hamlets,Borough,00 00 00 00 00 13 38 0E ,11900
MLO100343,River Thames,Borough,00 00 00 00 00 13 4F 15 ,17772
MLO100343,Tower Hamlets,Borough,00 00 00 00 00 13 4F 16 ,17773
MLO100344,River Thames,Borough,00 00 00 00 00 13 66 2F ,23663
MLO100344,Tower Hamlets,Borough,00 00 00 00 00 13 66 30 ,23664
MLO100345,River Thames,Borough,00 00 00 00 00 13 7D 5D ,29574
MLO100345,Tower Hamlets,Borough,00 00 00 00 00 13 7D 5E ,29575
MLO100346,River Thames,Borough,00 00 00 00 00 13 94 49 ,35419
MLO100346,Tower Hamlets,Borough,00 00 00 00 00 13 94 4A ,35420
MLO100347,River Thames,Borough,00 00 00 00 00 13 AB 5C ,41303
MLO100347,Tower Hamlets,Borough,00 00 00 00 00 13 AB 5D ,41304
MLO100348,River Thames,Borough,00 00 00 00 00 13 C2 78 ,47196
MLO100348,Tower Hamlets,Borough,00 00 00 00 00 13 C2 79 ,47197
MLO100349,River Thames,Borough,00 00 00 00 00 13 D9 96 ,53091
MLO100349,Tower Hamlets,Borough,00 00 00 00 00 13 D9 97 ,53092
MLO10035,River Thames,Borough,00 00 00 00 00 13 7D 5F ,29576
MLO10035,Wandsworth,Borough,00 00 00 00 00 13 7D 60 ,29577
MLO100350,River Thames,Borough,00 00 00 00 00 13 09 95 ,50
MLO100350,Tower Hamlets,Borough,00 00 00 00 00 13 09 96 ,51
MLO100351,Richmond upon Thames,Borough,00 00 00 00 00 13 20 CA ,5968
MLO100351,River Thames,Borough,00 00 00 00 00 13 20 CB ,5969
MLO100352,River Thames,Borough,00 00 00 00 00 13 38 0F ,11901
MLO100352,Tower Hamlets,Borough,00 00 00 00 00 13 38 10 ,11902
MLO100353,River Thames,Borough,00 00 00 00 00 13 4F 17 ,17774
MLO100353,Tower Hamlets,Borough,00 00 00 00 00 13 4F 18 ,17775
MLO100354,River Thames,Borough,00 00 00 00 00 13 66 31 ,23665
MLO100354,Tower Hamlets,Borough,00 00 00 00 00 13 66 32 ,23666
MLO100355,River Thames,Borough,00 00 00 00 00 13 7D 61 ,29578
MLO100355,Tower Hamlets,Borough,00 00 00 00 00 13 7D 62 ,29579
MLO100356,Hammersmith and Fulham,Borough,00 00 00 00 00 13 94 4B ,35421
MLO100356,River Thames,Borough,00 00 00 00 00 13 94 4C ,35422
MLO100357,River Thames,Borough,00 00 00 00 00 13 AB 5E ,41305
MLO100357,Tower Hamlets,Borough,00 00 00 00 00 13 AB 5F ,41306
MLO100358,River Thames,Borough,00 00 00 00 00 13 C2 7A ,47198
MLO100358,Tower Hamlets,Borough,00 00 00 00 00 13 C2 7B ,47199
MLO100359,River Thames,Borough,00 00 00 00 00 13 D9 98 ,53093
MLO100359,Tower Hamlets,Borough,00 00 00 00 00 13 D9 99 ,53094
MLO10036,River Thames,Borough,00 00 00 00 00 13 94 4D ,35423
MLO10036,Wandsworth,Borough,00 00 00 00 00 13 94 4E ,35424
MLO100360,River Thames,Borough,00 00 00 00 00 13 09 97 ,52
MLO100360,Tower Hamlets,Borough,00 00 00 00 00 13 09 98 ,53
MLO100361,River Thames,Borough,00 00 00 00 00 13 20 CC ,5970
MLO100361,Tower Hamlets,Borough,00 00 00 00 00 13 20 CD ,5971
MLO100362,River Thames,Borough,00 00 00 00 00 13 38 11 ,11903
MLO100362,Tower Hamlets,Borough,00 00 00 00 00 13 38 12 ,11904
MLO100363,River Thames,Borough,00 00 00 00 00 13 4F 19 ,17776
MLO100363,Tower Hamlets,Borough,00 00 00 00 00 13 4F 1A ,17777
MLO100364,Kensington and Chelsea,Borough,00 00 00 00 00 13 66 33 ,23667
MLO100364,River Thames,Borough,00 00 00 00 00 13 66 34 ,23668
MLO100365,River Thames,Borough,00 00 00 00 00 13 7D 63 ,29580
MLO100365,Tower Hamlets,Borough,00 00 00 00 00 13 7D 64 ,29581
MLO100366,River Thames,Borough,00 00 00 00 00 13 94 4F ,35425
MLO100366,Tower Hamlets,Borough,00 00 00 00 00 13 94 50 ,35426
MLO100367,Hounslow,Borough,00 00 00 00 00 13 AB 60 ,41307
MLO100367,River Thames,Borough,00 00 00 00 00 13 AB 61 ,41308
MLO100368,River Thames,Borough,00 00 00 00 00 13 C2 7C ,47200
MLO100368,City of London,Borough,00 00 00 00 00 13 C2 7D ,47201
MLO100369,Barking and Dagenham,Borough,00 00 00 00 00 13 D9 9A ,53095
MLO10037,River Thames,Borough,00 00 00 00 00 13 AB 62 ,41309
MLO10037,Wandsworth,Borough,00 00 00 00 00 13 AB 63 ,41310
MLO100370,Hammersmith and Fulham,Borough,00 00 00 00 00 13 09 99 ,54
MLO100370,River Thames,Borough,00 00 00 00 00 13 09 9A ,55
MLO100371,Hammersmith and Fulham,Borough,00 00 00 00 00 13 20 CE ,5972
MLO100371,River Thames,Borough,00 00 00 00 00 13 20 CF ,5973
MLO100372,Hammersmith and Fulham,Borough,00 00 00 00 00 13 38 13 ,11905
MLO100372,River Thames,Borough,00 00 00 00 00 13 38 14 ,11906
MLO100373,Hammersmith and Fulham,Borough,00 00 00 00 00 13 4F 1B ,17778
MLO100373,River Thames,Borough,00 00 00 00 00 13 4F 1C ,17779
MLO100374,Hammersmith and Fulham,Borough,00 00 00 00 00 13 66 35 ,23669
MLO100374,River Thames,Borough,00 00 00 00 00 13 66 36 ,23670
MLO100375,Richmond upon Thames,Borough,00 00 00 00 00 13 7D 65 ,29582
MLO100375,River Thames,Borough,00 00 00 00 00 13 7D 66 ,29583
MLO100376,River Thames,Borough,00 00 00 00 00 13 94 51 ,35427
MLO100376,Tower Hamlets,Borough,00 00 00 00 00 13 94 52 ,35428
MLO100377,Richmond upon Thames,Borough,00 00 00 00 00 13 AB 64 ,41311
MLO100377,River Thames,Borough,00 00 00 00 00 13 AB 65 ,41312
MLO100378,Hammersmith and Fulham,Borough,00 00 00 00 00 13 C2 7E ,47202
MLO100379,Richmond upon Thames,Borough,00 00 00 00 00 13 D9 9B ,53096
MLO100379,River Thames,Borough,00 00 00 00 00 13 D9 9C ,53097
MLO10038,River Thames,Borough,00 00 00 00 00 13 C2 7F ,47203
MLO10038,Wandsworth,Borough,00 00 00 00 00 13 C2 80 ,47204
MLO100380,Richmond upon Thames,Borough,00 00 00 00 00 13 09 9B ,56
MLO100380,River Thames,Borough,00 00 00 00 00 13 09 9C ,57
MLO100381,Richmond upon Thames,Borough,00 00 00 00 00 13 20 D0 ,5974
MLO100381,River Thames,Borough,00 00 00 00 00 13 20 D1 ,5975
MLO100382,Richmond upon Thames,Borough,00 00 00 00 00 13 38 15 ,11907
MLO100382,River Thames,Borough,00 00 00 00 00 13 38 16 ,11908
MLO100383,Richmond upon Thames,Borough,00 00 00 00 00 13 4F 1D ,17780
MLO100383,River Thames,Borough,00 00 00 00 00 13 4F 1E ,17781
MLO100384,Richmond upon Thames,Borough,00 00 00 00 00 13 66 37 ,23671
MLO100384,River Thames,Borough,00 00 00 00 00 13 66 38 ,23672
MLO100385,Richmond upon Thames,Borough,00 00 00 00 00 13 7D 67 ,29584
MLO100385,River Thames,Borough,00 00 00 00 00 13 7D 68 ,29585
MLO100386,Richmond upon Thames,Borough,00 00 00 00 00 13 94 53 ,35429
MLO100386,River Thames,Borough,00 00 00 00 00 13 94 54 ,35430
MLO100387,Richmond upon Thames,Borough,00 00 00 00 00 13 AB 66 ,41313
MLO100387,River Thames,Borough,00 00 00 00 00 13 AB 67 ,41314
MLO100388,Richmond upon Thames,Borough,00 00 00 00 00 13 C2 81 ,47205
MLO100388,River Thames,Borough,00 00 00 00 00 13 C2 82 ,47206
MLO100389,Richmond upon Thames,Borough,00 00 00 00 00 13 D9 9D ,53098
MLO100389,River Thames,Borough,00 00 00 00 00 13 D9 9E ,53099
MLO10039,River Thames,Borough,00 00 00 00 00 13 D9 9F ,53100
MLO10039,Wandsworth,Borough,00 00 00 00 00 13 D9 A0 ,53101
MLO100390,Richmond upon Thames,Borough,00 00 00 00 00 13 09 9D ,58
MLO100390,River Thames,Borough,00 00 00 00 00 13 09 9E ,59
MLO100391,Richmond upon Thames,Borough,00 00 00 00 00 13 20 D2 ,5976
MLO100391,River Thames,Borough,00 00 00 00 00 13 20 D3 ,5977
MLO100392,Richmond upon Thames,Borough,00 00 00 00 00 13 38 17 ,11909
MLO100392,River Thames,Borough,00 00 00 00 00 13 38 18 ,11910
MLO100393,Richmond upon Thames,Borough,00 00 00 00 00 13 4F 1F ,17782
MLO100393,River Thames,Borough,00 00 00 00 00 13 4F 20 ,17783
MLO100394,Richmond upon Thames,Borough,00 00 00 00 00 13 66 39 ,23673
MLO100394,River Thames,Borough,00 00 00 00 00 13 66 3A ,23674
MLO100395,Richmond upon Thames,Borough,00 00 00 00 00 13 7D 69 ,29586
MLO100395,River Thames,Borough,00 00 00 00 00 13 7D 6A ,29587
MLO100396,Richmond upon Thames,Borough,00 00 00 00 00 13 94 55 ,35431
MLO100396,River Thames,Borough,00 00 00 00 00 13 94 56 ,35432
MLO100397,Richmond upon Thames,Borough,00 00 00 00 00 13 AB 68 ,41315
MLO100397,River Thames,Borough,00 00 00 00 00 13 AB 69 ,41316
MLO100398,Richmond upon Thames,Borough,00 00 00 00 00 13 C2 83 ,47207
MLO100398,River Thames,Borough,00 00 00 00 00 13 C2 84 ,47208
MLO100399,Richmond upon Thames,Borough,00 00 00 00 00 13 D9 A1 ,53102
MLO100399,River Thames,Borough,00 00 00 00 00 13 D9 A2 ,53103
MLO10040,River Thames,Borough,00 00 00 00 00 13 09 9F ,60
MLO10040,Wandsworth,Borough,00 00 00 00 00 13 09 A0 ,61
MLO100400,Richmond upon Thames,Borough,00 00 00 00 00 13 09 A1 ,62
MLO100400,River Thames,Borough,00 00 00 00 00 13 09 A2 ,63
MLO100401,Richmond upon Thames,Borough,00 00 00 00 00 13 20 D4 ,5978
MLO100401,River Thames,Borough,00 00 00 00 00 13 20 D5 ,5979
MLO100402,Richmond upon Thames,Borough,00 00 00 00 00 13 38 19 ,11911
MLO100402,River Thames,Borough,00 00 00 00 00 13 38 1A ,11912
MLO100403,Richmond upon Thames,Borough,00 00 00 00 00 13 4F 21 ,17784
MLO100403,River Thames,Borough,00 00 00 00 00 13 4F 22 ,17785
MLO100404,Richmond upon Thames,Borough,00 00 00 00 00 13 66 3B ,23675
MLO100404,River Thames,Borough,00 00 00 00 00 13 66 3C ,23676
MLO100405,Richmond upon Thames,Borough,00 00 00 00 00 13 7D 6B ,29588
MLO100405,River Thames,Borough,00 00 00 00 00 13 7D 6C ,29589
MLO100406,River Thames,Borough,00 00 00 00 00 13 94 57 ,35433
MLO100406,Tower Hamlets,Borough,00 00 00 00 00 13 94 58 ,35434
MLO100407,River Thames,Borough,00 00 00 00 00 13 AB 6A ,41317
MLO100407,Tower Hamlets,Borough,00 00 00 00 00 13 AB 6B ,41318
MLO100408,River Thames,Borough,00 00 00 00 00 13 C2 85 ,47209
MLO100408,Southwark,Borough,00 00 00 00 00 13 C2 86 ,47210
MLO100409,River Thames,Borough,00 00 00 00 00 13 D9 A3 ,53104
MLO100409,Southwark,Borough,00 00 00 00 00 13 D9 A4 ,53105
MLO10041,River Thames,Borough,00 00 00 00 00 13 20 D6 ,5980
MLO10041,Wandsworth,Borough,00 00 00 00 00 13 20 D7 ,5981
MLO100410,River Thames,Borough,00 00 00 00 00 13 09 A3 ,64
MLO100410,Tower Hamlets,Borough,00 00 00 00 00 13 09 A4 ,65
MLO100411,River Thames,Borough,00 00 00 00 00 13 20 D8 ,5982
MLO100411,Tower Hamlets,Borough,00 00 00 00 00 13 20 D9 ,5983
MLO100412,Hammersmith and Fulham,Borough,00 00 00 00 00 13 38 1B ,11913
MLO100412,River Thames,Borough,00 00 00 00 00 13 38 1C ,11914
MLO100413,Hammersmith and Fulham,Borough,00 00 00 00 00 13 4F 23 ,17786
MLO100413,River Thames,Borough,00 00 00 00 00 13 4F 24 ,17787
MLO100414,Hammersmith and Fulham,Borough,00 00 00 00 00 13 66 3D ,23677
MLO100414,River Thames,Borough,00 00 00 00 00 13 66 3E ,23678
MLO100415,Hammersmith and Fulham,Borough,00 00 00 00 00 13 7D 6D ,29590
MLO100415,River Thames,Borough,00 00 00 00 00 13 7D 6E ,29591
MLO100416,River Thames,Borough,00 00 00 00 00 13 94 59 ,35435
MLO100416,Tower Hamlets,Borough,00 00 00 00 00 13 94 5A ,35436
MLO100417,River Thames,Borough,00 00 00 00 00 13 AB 6C ,41319
MLO100417,Tower Hamlets,Borough,00 00 00 00 00 13 AB 6D ,41320
MLO100418,River Thames,Borough,00 00 00 00 00 13 C2 87 ,47211
MLO100418,Tower Hamlets,Borough,00 00 00 00 00 13 C2 88 ,47212
MLO100419,River Thames,Borough,00 00 00 00 00 13 D9 A5 ,53106
MLO100419,Tower Hamlets,Borough,00 00 00 00 00 13 D9 A6 ,53107
MLO10042,River Thames,Borough,00 00 00 00 00 13 38 1D ,11915
MLO10042,Wandsworth,Borough,00 00 00 00 00 13 38 1E ,11916
MLO100420,River Thames,Borough,00 00 00 00 00 13 09 A5 ,66
MLO100420,Tower Hamlets,Borough,00 00 00 00 00 13 09 A6 ,67
MLO100421,River Thames,Borough,00 00 00 00 00 13 20 DA ,5984
MLO100421,Tower Hamlets,Borough,00 00 00 00 00 13 20 DB ,5985
MLO100422,River Thames,Borough,00 00 00 00 00 13 38 1F ,11917
MLO100422,Tower Hamlets,Borough,00 00 00 00 00 13 38 20 ,11918
MLO100423,River Thames,Borough,00 00 00 00 00 13 4F 25 ,17788
MLO100423,Tower Hamlets,Borough,00 00 00 00 00 13 4F 26 ,17789
MLO100424,River Thames,Borough,00 00 00 00 00 13 66 3F ,23679
MLO100424,Tower Hamlets,Borough,00 00 00 00 00 13 66 40 ,23680
MLO100425,River Thames,Borough,00 00 00 00 00 13 7D 6F ,29592
MLO100425,Tower Hamlets,Borough,00 00 00 00 00 13 7D 70 ,29593
MLO100426,River Thames,Borough,00 00 00 00 00 13 94 5B ,35437
MLO100426,Tower Hamlets,Borough,00 00 00 00 00 13 94 5C ,35438
MLO100427,River Thames,Borough,00 00 00 00 00 13 AB 6E ,41321
MLO100427,Tower Hamlets,Borough,00 00 00 00 00 13 AB 6F ,41322
MLO100428,River Thames,Borough,00 00 00 00 00 13 C2 89 ,47213
MLO100428,Tower Hamlets,Borough,00 00 00 00 00 13 C2 8A ,47214
MLO100429,Hammersmith and Fulham,Borough,00 00 00 00 00 13 D9 A7 ,53108
MLO100429,River Thames,Borough,00 00 00 00 00 13 D9 A8 ,53109
MLO10043,River Thames,Borough,00 00 00 00 00 13 4F 27 ,17790
MLO10043,Wandsworth,Borough,00 00 00 00 00 13 4F 28 ,17791
MLO100430,Kensington and Chelsea,Borough,00 00 00 00 00 13 09 A7 ,68
MLO100430,River Thames,Borough,00 00 00 00 00 13 09 A8 ,69
MLO100431,River Thames,Borough,00 00 00 00 00 13 20 DC ,5986
MLO100431,Tower Hamlets,Borough,00 00 00 00 00 13 20 DD ,5987
MLO100432,River Thames,Borough,00 00 00 00 00 13 38 21 ,11919
MLO100432,Tower Hamlets,Borough,00 00 00 00 00 13 38 22 ,11920
MLO100433,River Thames,Borough,00 00 00 00 00 13 4F 29 ,17792
MLO100433,Tower Hamlets,Borough,00 00 00 00 00 13 4F 2A ,17793
MLO100434,River Thames,Borough,00 00 00 00 00 13 66 41 ,23681
MLO100434,Tower Hamlets,Borough,00 00 00 00 00 13 66 42 ,23682
MLO100435,Richmond upon Thames,Borough,00 00 00 00 00 13 7D 71 ,29594
MLO100435,River Thames,Borough,00 00 00 00 00 13 7D 72 ,29595
MLO100436,Harrow,Borough,00 00 00 00 00 13 94 5D ,35439
MLO100437,Havering,Borough,00 00 00 00 00 13 AB 70 ,41323
MLO100438,Havering,Borough,00 00 00 00 00 13 C2 8B ,47215
MLO100439,Havering,Borough,00 00 00 00 00 13 D9 A9 ,53110
MLO10044,Waltham Forest,Borough,00 00 00 00 00 13 66 43 ,23683
MLO100440,Havering,Borough,00 00 00 00 00 13 09 A9 ,70
MLO100441,Havering,Borough,00 00 00 00 00 13 20 DE ,5988
MLO100442,Havering,Borough,00 00 00 00 00 13 38 23 ,11921
MLO100443,Haringey,Borough,00 00 00 00 00 13 4F 2B ,17794
MLO100444,Harrow,Borough,00 00 00 00 00 13 66 44 ,23684
MLO100445,Harrow,Borough,00 00 00 00 00 13 7D 73 ,29596
MLO100446,Hillingdon,Borough,00 00 00 00 00 13 94 5E ,35440
MLO100447,Havering,Borough,00 00 00 00 00 13 AB 71 ,41324
MLO100448,Havering,Borough,00 00 00 00 00 13 C2 8C ,47216
MLO100449,Hillingdon,Borough,00 00 00 00 00 13 D9 AA ,53111
MLO100450,Kensington and Chelsea,Borough,00 00 00 00 00 13 09 AA ,71
MLO100451,Kensington and Chelsea,Borough,00 00 00 00 00 13 20 DF ,5989
MLO100452,Kensington and Chelsea,Borough,00 00 00 00 00 13 38 24 ,11922
MLO100453,Kensington and Chelsea,Borough,00 00 00 00 00 13 4F 2C ,17795
MLO100454,Hammersmith and Fulham,Borough,00 00 00 00 00 13 66 45 ,23685
MLO100454,Kensington and Chelsea,Borough,00 00 00 00 00 13 66 46 ,23686
MLO100455,Kensington and Chelsea,Borough,00 00 00 00 00 13 7D 74 ,29597
MLO100456,Kensington and Chelsea,Borough,00 00 00 00 00 13 94 5F ,35441
MLO100457,Wandsworth,Borough,00 00 00 00 00 13 AB 72 ,41325
MLO100458,Kensington and Chelsea,Borough,00 00 00 00 00 13 C2 8D ,47217
MLO100459,Kensington and Chelsea,Borough,00 00 00 00 00 13 D9 AB ,53112
MLO100460,City of Westminster,Borough,00 00 00 00 00 13 09 AB ,72
MLO100461,City of Westminster,Borough,00 00 00 00 00 13 20 E0 ,5990
MLO100462,Wandsworth,Borough,00 00 00 00 00 13 38 25 ,11923
MLO100463,Wandsworth,Borough,00 00 00 00 00 13 4F 2D ,17796
MLO100464,Tower Hamlets,Borough,00 00 00 00 00 13 66 47 ,23687
MLO100465,Tower Hamlets,Borough,00 00 00 00 00 13 7D 75 ,29598
MLO100466,Tower Hamlets,Borough,00 00 00 00 00 13 94 60 ,35442
MLO100467,Waltham Forest,Borough,00 00 00 00 00 13 AB 73 ,41326
MLO100468,Bexley,Borough,00 00 00 00 00 13 C2 8E ,47218
MLO100469,Bexley,Borough,00 00 00 00 00 13 D9 AC ,53113
MLO10047,River Thames,Borough,00 00 00 00 00 13 AB 74 ,41327
MLO10047,Wandsworth,Borough,00 00 00 00 00 13 AB 75 ,41328
MLO100470,Hillingdon,Borough,00 00 00 00 00 13 09 AC ,73
MLO100471,Hillingdon,Borough,00 00 00 00 00 13 20 E1 ,5991
MLO100472,Hillingdon,Borough,00 00 00 00 00 13 38 26 ,11924
MLO100473,Hillingdon,Borough,00 00 00 00 00 13 4F 2E ,17797
MLO100474,Hillingdon,Borough,00 00 00 00 00 13 66 48 ,23688
MLO100475,Hillingdon,Borough,00 00 00 00 00 13 7D 76 ,29599
MLO100477,Hillingdon,Borough,00 00 00 00 00 13 AB 76 ,41329
MLO100478,Redbridge,Borough,00 00 00 00 00 13 C2 8F ,47219
MLO100479,Redbridge,Borough,00 00 00 00 00 13 D9 AD ,53114
MLO10048,River Thames,Borough,00 00 00 00 00 13 C2 90 ,47220
MLO10048,Wandsworth,Borough,00 00 00 00 00 13 C2 91 ,47221
MLO100480,Redbridge,Borough,00 00 00 00 00 13 09 AD ,74
MLO100481,Redbridge,Borough,00 00 00 00 00 13 20 E2 ,5992
MLO100482,Newham,Borough,00 00 00 00 00 13 38 27 ,11925
MLO100483,Newham,Borough,00 00 00 00 00 13 4F 2F ,17798
MLO100484,Newham,Borough,00 00 00 00 00 13 66 49 ,23689
MLO100485,Newham,Borough,00 00 00 00 00 13 7D 77 ,29600
MLO100486,Newham,Borough,00 00 00 00 00 13 94 61 ,35443
MLO100487,Newham,Borough,00 00 00 00 00 13 AB 77 ,41330
MLO100488,Newham,Borough,00 00 00 00 00 13 C2 92 ,47222
MLO100489,Newham,Borough,00 00 00 00 00 13 D9 AE ,53115
MLO10049,River Thames,Borough,00 00 00 00 00 13 D9 AF ,53116
MLO10049,Wandsworth,Borough,00 00 00 00 00 13 D9 B0 ,53117
MLO100490,Newham,Borough,00 00 00 00 00 13 09 AE ,75
MLO100491,Newham,Borough,00 00 00 00 00 13 20 E3 ,5993
MLO100492,Newham,Borough,00 00 00 00 00 13 38 28 ,11926
MLO100493,Lambeth,Borough,00 00 00 00 00 13 4F 30 ,17799
MLO100494,Lewisham,Borough,00 00 00 00 00 13 66 4A ,23690
MLO100495,Lewisham,Borough,00 00 00 00 00 13 7D 78 ,29601
MLO100497,Lewisham,Borough,00 00 00 00 00 13 AB 78 ,41331
MLO100498,Merton,Borough,00 00 00 00 00 13 C2 93 ,47223
MLO100499,Merton,Borough,00 00 00 00 00 13 D9 B1 ,53118
MLO10050,River Thames,Borough,00 00 00 00 00 13 09 AF ,76
MLO10050,Wandsworth,Borough,00 00 00 00 00 13 09 B0 ,77
MLO100500,Merton,Borough,00 00 00 00 00 13 09 B1 ,78
MLO100501,Merton,Borough,00 00 00 00 00 13 20 E4 ,5994
MLO100502,Merton,Borough,00 00 00 00 00 13 38 29 ,11927
MLO100503,Merton,Borough,00 00 00 00 00 13 4F 31 ,17800
MLO100504,Newham,Borough,00 00 00 00 00 13 66 4B ,23691
MLO100505,Newham,Borough,00 00 00 00 00 13 7D 79 ,29602
MLO100506,Newham,Borough,00 00 00 00 00 13 94 62 ,35444
MLO100507,Newham,Borough,00 00 00 00 00 13 AB 79 ,41332
MLO100508,Hounslow,Borough,00 00 00 00 00 13 C2 94 ,47224
MLO100509,Hounslow,Borough,00 00 00 00 00 13 D9 B2 ,53119
MLO10051,River Thames,Borough,00 00 00 00 00 13 20 E5 ,5995
MLO10051,Wandsworth,Borough,00 00 00 00 00 13 20 E6 ,5996
MLO100510,Islington,Borough,00 00 00 00 00 13 09 B2 ,79
MLO100511,Havering,Borough,00 00 00 00 00 13 20 E7 ,5997
